,mobile_name,mobile_price,mobile_rating,ROM(Storage),Camera,Processor,Website
84,"APPLE iPhone 13 Pro Max (Gold, 128 GB)","ýýý1,59,990",4.6,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-1-tb/p/itm9b0652604b403?pid=MOBG6VF5YHYZNNMM&lid=LSTMOBG6VF5YHYZNNMMHQNNNN&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_85&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBG6VF5YHYZNNMM.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
85,"APPLE iPhone 12 Pro (Pacific Blue, 512 GB)","ýýý1,59,900",4.5,512 GB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-gold-512-gb/p/itm2baef06bbd342?pid=MOBGHWFHN8TWTXJA&lid=LSTMOBGHWFHN8TWTXJA6FOM1I&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_86&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBGHWFHN8TWTXJA.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
86,"APPLE iPhone 14 Plus (Purple, 512 GB)","ýýý1,39,990",4.5,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-512-gb/p/itme5529c8267abe?pid=MOBGC9VGHZAHZH6H&lid=LSTMOBGC9VGHZAHZH6HTUEYHC&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_87&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBGC9VGHZAHZH6H.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
87,"APPLE iPhone 12 (Green, 128 GB)","ýýý79,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-mini-midnight-512-gb/p/itme54fcd72f420a?pid=MOBG6VF5EAVVTUZZ&lid=LSTMOBG6VF5EAVVTUZZZCY1DS&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_88&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBG6VF5EAVVTUZZ.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
88,"APPLE iPhone 14 Pro (Silver, 512 GB)","ýýý1,29,900",4.7,128 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-gold-128-gb/p/itm8b15a11ea85d7?pid=MOBG6VF5EGHG2QPN&lid=LSTMOBG6VF5EGHG2QPNLPDBF1&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_89&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBG6VF5EGHG2QPN.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
89,"APPLE iPhone 13 Pro (Silver, 1 TB)","ýýý1,06,699",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-pacific-blue-512-gb/p/itm8a39d6779b04e?pid=MOBFWBYZTHSXKMGW&lid=LSTMOBFWBYZTHSXKMGWYPOFI5&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_90&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBFWBYZTHSXKMGW.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
90,"Apple iPhone XR ((PRODUCT)RED, 64 GB) (Includes EarPods, Power Adapter)","ýýý1,13,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-purple-512-gb/p/itma1f613c00f430?pid=MOBGHWFH3NYMY4ZE&lid=LSTMOBGHWFH3NYMY4ZE2M0VOA&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_91&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBGHWFH3NYMY4ZE.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
91,"APPLE iPhone 13 Pro Max (Alpine Green, 128 GB)","ýýý1,59,900",4.6,512 GB ROM,48MP + 12MP + 12MP + 12MP | 12MP Front Camera,"A16 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-pro-silver-512-gb/p/itm7e2568f4b25ad?pid=MOBGHWFHYTAUDTNG&lid=LSTMOBGHWFHYTAUDTNGDH9RAL&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_92&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBGHWFHYTAUDTNG.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
92,"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)","ýýý1,49,990",4.7,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-silver-1-tb/p/itm14c527352e711?pid=MOBG6VF5ADR3Y9VY&lid=LSTMOBG6VF5ADR3Y9VYKZ1TQT&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_93&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBG6VF5ADR3Y9VY.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
93,"APPLE iPhone 11 Pro Max (Midnight Green, 64 GB)","ýýý36,999",4.7,64 GB ROM,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xr-product-red-64-gb-includes-earpods-power-adapter/p/itmf9z7zhydhtbn5?pid=MOBF9Z7ZRWGTX3FA&lid=LSTMOBF9Z7ZRWGTX3FAWC8NB0&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_94&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBF9Z7ZRWGTX3FA.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
94,"APPLE iPhone 13 Pro Max (Graphite, 1 TB)","ýýý1,29,900",4.6,128 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-alpine-green-128-gb/p/itm7f01c7d933487?pid=MOBGC9VGHDZZFKHX&lid=LSTMOBGC9VGHDZZFKHXJ9D39P&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_95&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBGC9VGHDZZFKHX.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
95,"APPLE iPhone 14 ((PRODUCT)RED, 512 GB)","ýýý95,699",4.6,64 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-11-pro-max-space-grey-64-gb/p/itme0101031155f8?pid=MOBFKCTSKDMKCGQS&lid=LSTMOBFKCTSKDMKCGQSOYFAJN&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_4_96&otracker=search&otracker1=search&iid=d1a596b2-1e5f-4ed9-a9e0-56a1aedc2445.MOBFKCTSKDMKCGQS.SEARCH&ssid=m6ss6ghsyo0000001672605134584&qH=3e7fa8c51e2e4986
96,"APPLE iPhone 12 Pro Max (Silver, 512 GB)","ýýý95,699",4.5,64 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-11-pro-max-midnight-green-64-gb/p/itmab1763b5ca244?pid=MOBFKCTSRYPAQNYT&lid=LSTMOBFKCTSRYPAQNYTHKCI74&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_97&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFKCTSRYPAQNYT.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
97,"APPLE iPhone 12 Pro (Silver, 512 GB)","ýýý1,59,990",4.5,1 TB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-graphite-1-tb/p/itmdbb23fa63b708?pid=MOBG6VF56FGKA8SG&lid=LSTMOBG6VF56FGKA8SGJPIJV6&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_98&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBG6VF56FGKA8SG.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
98,"APPLE iPhone 13 (Green, 512 GB)","ýýý1,03,990",4.7,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-product-red-512-gb/p/itm9b970895ea4d5?pid=MOBGHWFHS87QNJ32&lid=LSTMOBGHWFHS87QNJ32W9IACJ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_99&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHS87QNJ32.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
99,"APPLE iPhone 14 Plus (Blue, 512 GB)","ýýý1,23,299",4.5,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-max-silver-512-gb/p/itm5d3d37892544f?pid=MOBFWBYZW38NGPNM&lid=LSTMOBFWBYZW38NGPNMWD1NPD&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_100&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFWBYZW38NGPNM.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
100,"APPLE iPhone 13 Pro Max (Graphite, 256 GB)","ýýý1,06,699",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-silver-512-gb/p/itm0ccf9fc219a71?pid=MOBFWBYZ5UY6ZBVA&lid=LSTMOBFWBYZ5UY6ZBVASXARTV&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_101&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFWBYZ5UY6ZBVA.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
101,"APPLE iPhone 12 Pro (Gold, 512 GB)","ýýý83,999",4.5,512 GB ROM,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-green-512-gb/p/itmdd397c451bdae?pid=MOBGC9VGEZQUXGW5&lid=LSTMOBGC9VGEZQUXGW5RRBL4C&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_102&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGC9VGEZQUXGW5.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
102,"APPLE iPhone 13 Pro Max (Sierra Blue, 256 GB)","ýýý1,13,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-blue-512-gb/p/itm9b829cc08a732?pid=MOBGHWFHKHPYMQX8&lid=LSTMOBGHWFHKHPYMQX8FZAP0X&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_103&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHKHPYMQX8.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
103,"APPLE iPhone 14 Plus (Starlight, 512 GB)","ýýý1,39,900",4.5,256 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-graphite-256-gb/p/itm69ef2143f2bf5?pid=MOBG6VF5HYC5ZNHP&lid=LSTMOBG6VF5HYC5ZNHPXKKGQK&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_104&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBG6VF5HYC5ZNHP.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
104,"APPLE iPhone 14 Plus (Midnight, 512 GB)","ýýý1,06,699",4.5,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-gold-512-gb/p/itm157b3be191fd1?pid=MOBFWBYZGKFYVTWH&lid=LSTMOBFWBYZGKFYVTWHR65UKC&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_105&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFWBYZGKFYVTWH.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
105,"APPLE iPhone 14 Plus ((PRODUCT)RED, 512 GB)","ýýý1,39,900",4.5,256 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-256-gb/p/itmcb824a3301158?pid=MOBG6VF5Y3PWSVWG&lid=LSTMOBG6VF5Y3PWSVWG4YJ1CY&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_106&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBG6VF5Y3PWSVWG.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
106,"APPLE iPhone 11 Pro Max (Gold, 64 GB)","ýýý1,13,990",4.7,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-midnight-512-gb/p/itmba1df8d8397fb?pid=MOBGHWFHDH5HTS54&lid=LSTMOBGHWFHDH5HTS54WA7CVP&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_107&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHDH5HTS54.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
107,"APPLE iPhone XR ((PRODUCT)RED, 64 GB)","ýýý1,13,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-starlight-512-gb/p/itm3efb0973ffb78?pid=MOBGHWFHGDAWZEUZ&lid=LSTMOBGHWFHGDAWZEUZGCULUR&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_108&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHGDAWZEUZ.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
108,"APPLE iPhone XR (White, 64 GB)","ýýý1,13,990",4.6,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-plus-product-red-512-gb/p/itme3b87c58225bf?pid=MOBGHWFHRJPNHEGV&lid=LSTMOBGHWFHRJPNHEGVAWXHAK&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_109&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHRJPNHEGV.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
109,"APPLE iPhone 13 Pro Max (Sierra Blue, 128 GB)","ýýý95,699",4.6,64 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-11-pro-max-gold-64-gb/p/itm6ef18218efdf6?pid=MOBFKCTSAPAYNSGG&lid=LSTMOBFKCTSAPAYNSGGKWDGRM&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_110&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFKCTSAPAYNSGG.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
110,"APPLE iPhone 6s (Silver, 32 GB)","ýýý36,999",4.5,64 GB ROM,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xr-product-red-64-gb/p/itm60ffcdde1d876?pid=MOBFWQ6BX4HAF3FX&lid=LSTMOBFWQ6BX4HAF3FXFOQBLR&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&spotlightTagId=TrendingId_tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFWQ6BX4HAF3FX.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
111,"APPLE iPhone SE 3rd Gen (Product (Red), 128 GB)","ýýý1,29,900",4.3,128 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-128-gb/p/itm5ede69d71530a?pid=MOBG6VF5CDFVMWGG&lid=LSTMOBG6VF5CDFVMWGG9JP8FS&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBG6VF5CDFVMWGG.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
112,"APPLE iPhone 12 Pro (Graphite, 512 GB)","ýýý29,990",4.5,32 GB ROM,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor,https://www.flipkart.com/apple-iphone-6s-silver-32-gb/p/itmen2yyhbbky4nu?pid=MOBEN2YYDY9YZHFT&lid=LSTMOBEN2YYDY9YZHFT77CSUT&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBEN2YYDY9YZHFT.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
113,"Apple iPhone SE (Black, 64 GB) (Includes EarPods, Power Adapter)","ýýý37,999",4.5,128 GB ROM,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-se-3rd-gen-product-red-128-gb/p/itmba0a463a4c9a0?pid=MOBGC9K3APRZUHFT&lid=LSTMOBGC9K3APRZUHFTIKEDIP&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGC9K3APRZUHFT.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
114,"APPLE iPhone 14 (Midnight, 512 GB)","ýýý1,06,699",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,https://www.flipkart.com/apple-iphone-12-pro-graphite-512-gb/p/itmdf0ffb4f2150f?pid=MOBFWBYZ4ZZ5VUQD&lid=LSTMOBFWBYZ4ZZ5VUQDQDDDI0&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFWBYZ4ZZ5VUQD.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
115,"APPLE iPhone 8 (Silver, 64 GB)","ýýý28,990",4.5,64 GB ROM,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,https://www.flipkart.com/apple-iphone-se-black-64-gb-includes-earpods-power-adapter/p/itm832dd5963a08d?pid=MOBFRFXHCKWDAC4A&lid=LSTMOBFRFXHCKWDAC4AEQROVZ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBFRFXHCKWDAC4A.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
116,"APPLE iPhone 8 (Silver, 256 GB)","ýýý1,03,990",4.5,512 GB ROM,12MP + 12MP | 12MP Front Camera,"A15 Bionic Chip, 6 Core Processor",https://www.flipkart.com/apple-iphone-14-midnight-512-gb/p/itm01540a8ff03de?pid=MOBGHWFHBEMUZSBY&lid=LSTMOBGHWFHBEMUZSBY8HEDUN&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBGHWFHBEMUZSBY.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
117,"APPLE iPhone 8 (Gold, 256 GB)","ýýý39,900",4.5,64 GB ROM,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-silver-64-gb/p/itmexrgvsw7vedwq?pid=MOBEXRGVRZFCMMYD&lid=LSTMOBEXRGVRZFCMMYDQUOPJH&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBEXRGVRZFCMMYD.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
118,"APPLE iPhone 6 (Space Grey, 32 GB)","ýýý77,000",4.4,256 GB ROM,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-silver-256-gb/p/itmexrgvae48gzhp?pid=MOBEXRGVMZWUHCBA&lid=LSTMOBEXRGVMZWUHCBAFXLQGZ&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBEXRGVMZWUHCBA.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
119,"APPLE iPhone 8 Plus (Silver, 64 GB)","ýýý77,000",4.6,256 GB ROM,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-gold-256-gb/p/itmexrgv8bvfbzgw?pid=MOBEXRGVPK7PFEJZ&lid=LSTMOBEXRGVPK7PFEJZUTZOXO&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&iid=f2cb5468-000f-4ecd-821e-24bfb14602b9.MOBEXRGVPK7PFEJZ.SEARCH&ssid=mp9s5sigio0000001672605137630&qH=3e7fa8c51e2e4986
120,"APPLE iPhone 13 Pro Max (Sierra Blue, 512 GB)","ýýý1,34,900",4.6,512 GB ROM,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xs-space-grey-512-gb/p/itmf944ekkvgte45?pid=MOBF944EMFSDPY4U&lid=LSTMOBF944EMFSDPY4UKKSQJ2&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBF944EMFSDPY4U.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
121,"APPLE iPhone 8 Plus (Space Grey, 64 GB)","ýýý1,39,990",4.6,512 GB ROM,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-13-pro-max-sierra-blue-512-gb/p/itm26f0b22cf2288?pid=MOBG6VF5ERKYQRP8&lid=LSTMOBG6VF5ERKYQRP8I9WIFA&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBG6VF5ERKYQRP8.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
122,"APPLE iPhone 8 (Gold, 64 GB)","ýýý49,900",4.5,64 GB ROM,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-plus-space-grey-64-gb/p/itmexrgvehtzhh9v?pid=MOBEXRGVQKBREZP8&lid=LSTMOBEXRGVQKBREZP8PI8YSV&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGVQKBREZP8.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
123,"APPLE iPhone 13 Pro Max (Graphite, 512 GB)","ýýý39,900",4.6,64 GB ROM,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",https://www.flipkart.com/apple-iphone-8-gold-64-gb/p/itmexrgvcbsga3zz?pid=MOBEXRGVZWHDW2RQ&lid=LSTMOBEXRGVZWHDW2RQYDS1SL&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBEXRGVZWHDW2RQ.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
124,"APPLE iPhone XS Max (Space Grey, 256 GB)","ýýý1,34,900",4.6,512 GB ROM,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,https://www.flipkart.com/apple-iphone-xs-gold-512-gb/p/itmf944ephf6hcyk?pid=MOBF944EJH95XRGS&lid=LSTMOBF944EJH95XRGSNB2UXA&marketplace=FLIPKART&q=iphones&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&iid=c513bab6-869b-46cf-a1a3-2f363bde0ba1.MOBF944EJH95XRGS.SEARCH&ssid=beoj8cer5s0000001672605140565&qH=3e7fa8c51e2e4986
